2020-03-11	11	3	11	3	1	2020	1	\N
2020-03-12	11	4	12	3	1	2020	1	\N
2020-03-13	11	5	13	3	1	2020	1	\N
2020-03-14	11	6	14	3	1	2020	0	\N
2020-03-15	11	7	15	3	1	2020	0	\N
2020-03-16	12	1	16	3	1	2020	1	\N
2020-03-17	12	2	17	3	1	2020	1	\N
2020-03-18	12	3	18	3	1	2020	1	\N
2020-03-19	12	4	19	3	1	2020	1	\N
2020-03-20	12	5	20	3	1	2020	1	\N
2020-03-21	12	6	21	3	1	2020	0	\N
2020-03-22	12	7	22	3	1	2020	0	\N
2020-03-23	13	1	23	3	1	2020	1	\N
2020-03-24	13	2	24	3	1	2020	1	\N
2020-03-25	13	3	25	3	1	2020	1	\N
2020-03-26	13	4	26	3	1	2020	1	\N
2020-03-27	13	5	27	3	1	2020	1	\N
2020-03-28	13	6	28	3	1	2020	0	\N
2020-03-29	13	7	29	3	1	2020	0	\N
2020-03-30	14	1	30	3	1	2020	1	\N
2020-03-31	14	2	31	3	1	2020	1	\N
2020-04-01	14	3	1	4	2	2020	1	\N
2020-04-02	14	4	2	4	2	2020	1	\N
2020-04-03	14	5	3	4	2	2020	1	\N
2020-04-04	14	6	4	4	2	2020	0	清明节
2020-04-05	14	7	5	4	2	2020	0	清明节
2020-04-06	15	1	6	4	2	2020	0	清明节
2020-04-07	15	2	7	4	2	2020	1	\N
2020-04-08	15	3	8	4	2	2020	1	\N
2020-04-09	15	4	9	4	2	2020	1	\N
2020-04-10	15	5	10	4	2	2020	1	\N
2020-04-11	15	6	11	4	2	2020	0	\N
2020-04-12	15	7	12	4	2	2020	0	\N
2020-04-13	16	1	13	4	2	2020	1	\N
2020-04-14	16	2	14	4	2	2020	1	\N
2020-04-15	16	3	15	4	2	2020	1	\N
2020-04-16	16	4	16	4	2	2020	1	\N
2020-04-17	16	5	17	4	2	2020	1	\N
2020-04-18	16	6	18	4	2	2020	0	\N
2020-04-19	16	7	19	4	2	2020	0	\N
2020-04-20	17	1	20	4	2	2020	1	\N
2020-04-21	17	2	21	4	2	2020	1	\N
2020-04-22	17	3	22	4	2	2020	1	\N
2020-04-23	17	4	23	4	2	2020	1	\N
2020-04-24	17	5	24	4	2	2020	1	\N
2020-04-25	17	6	25	4	2	2020	0	\N
2020-04-26	17	7	26	4	2	2020	1	\N
2020-04-27	18	1	27	4	2	2020	1	\N
2020-04-28	18	2	28	4	2	2020	1	\N
2020-04-29	18	3	29	4	2	2020	1	\N
2020-04-30	18	4	30	4	2	2020	1	\N
2020-05-01	18	5	1	5	2	2020	0	劳动节
2020-05-02	18	6	2	5	2	2020	0	劳动节
2020-05-03	18	7	3	5	2	2020	0	劳动节
2020-05-04	19	1	4	5	2	2020	0	劳动节
2020-05-05	19	2	5	5	2	2020	0	劳动节
2020-05-06	19	3	6	5	2	2020	1	\N
2020-05-07	19	4	7	5	2	2020	1	\N
2020-05-08	19	5	8	5	2	2020	1	\N
2020-05-09	19	6	9	5	2	2020	1	\N
2020-05-10	19	7	10	5	2	2020	0	\N
2020-05-11	20	1	11	5	2	2020	1	\N
2020-05-12	20	2	12	5	2	2020	1	\N
2020-05-13	20	3	13	5	2	2020	1	\N
2020-05-14	20	4	14	5	2	2020	1	\N
2020-05-15	20	5	15	5	2	2020	1	\N
2020-05-16	20	6	16	5	2	2020	0	\N
2020-05-17	20	7	17	5	2	2020	0	\N
2020-05-18	21	1	18	5	2	2020	1	\N
2020-05-19	21	2	19	5	2	2020	1	\N
2020-05-20	21	3	20	5	2	2020	1	\N
2020-05-21	21	4	21	5	2	2020	1	\N
2020-05-22	21	5	22	5	2	2020	1	\N
2020-05-23	21	6	23	5	2	2020	0	\N
2020-05-24	21	7	24	5	2	2020	0	\N
2020-05-25	22	1	25	5	2	2020	1	\N
2020-05-26	22	2	26	5	2	2020	1	\N
2020-05-27	22	3	27	5	2	2020	1	\N
2020-05-28	22	4	28	5	2	2020	1	\N
2020-05-29	22	5	29	5	2	2020	1	\N
2020-05-30	22	6	30	5	2	2020	0	\N
2020-05-31	22	7	31	5	2	2020	0	\N
2020-06-01	23	1	1	6	2	2020	1	\N
2020-06-02	23	2	2	6	2	2020	1	\N
2020-06-03	23	3	3	6	2	2020	1	\N
2020-06-04	23	4	4	6	2	2020	1	\N
2020-06-05	23	5	5	6	2	2020	1	\N
2020-06-06	23	6	6	6	2	2020	0	\N
2020-06-07	23	7	7	6	2	2020	0	\N
2020-06-08	24	1	8	6	2	2020	1	\N
2020-06-09	24	2	9	6	2	2020	1	\N
2020-06-10	24	3	10	6	2	2020	1	\N
2020-06-11	24	4	11	6	2	2020	1	\N
2020-06-12	24	5	12	6	2	2020	1	\N
2020-06-13	24	6	13	6	2	2020	0	\N
2020-06-14	24	7	14	6	2	2020	0	\N
2020-06-15	25	1	15	6	2	2020	1	\N
2020-06-16	25	2	16	6	2	2020	1	\N
2020-06-17	25	3	17	6	2	2020	1	\N
2020-06-18	25	4	18	6	2	2020	1	\N
2020-06-19	25	5	19	6	2	2020	1	\N
2020-06-20	25	6	20	6	2	2020	0	\N
2020-06-21	25	7	21	6	2	2020	0	\N
2020-06-22	26	1	22	6	2	2020	1	\N
2020-06-23	26	2	23	6	2	2020	1	\N
2020-06-24	26	3	24	6	2	2020	1	\N
2020-06-25	26	4	25	6	2	2020	0	端午节
2020-06-26	26	5	26	6	2	2020	0	端午节
2020-06-27	26	6	27	6	2	2020	0	端午节
2020-06-28	26	7	28	6	2	2020	1	\N
2020-06-29	27	1	29	6	2	2020	1	\N
2020-06-30	27	2	30	6	2	2020	1	\N
2020-07-01	27	3	1	7	3	2020	1	\N
2020-07-02	27	4	2	7	3	2020	1	\N
2020-07-03	27	5	3	7	3	2020	1	\N
2020-07-04	27	6	4	7	3	2020	0	\N
2020-07-05	27	7	5	7	3	2020	0	\N
2020-07-06	28	1	6	7	3	2020	1	\N
2020-07-07	28	2	7	7	3	2020	1	\N
2020-07-08	28	3	8	7	3	2020	1	\N
2020-07-09	28	4	9	7	3	2020	1	\N
2020-07-10	28	5	10	7	3	2020	1	\N
2020-07-11	28	6	11	7	3	2020	0	\N
2020-07-12	28	7	12	7	3	2020	0	\N
2020-07-13	29	1	13	7	3	2020	1	\N
2020-07-14	29	2	14	7	3	2020	1	\N
2020-07-15	29	3	15	7	3	2020	1	\N
2020-07-16	29	4	16	7	3	2020	1	\N
2020-07-17	29	5	17	7	3	2020	1	\N
2020-07-18	29	6	18	7	3	2020	0	\N
2020-07-19	29	7	19	7	3	2020	0	\N
2020-07-20	30	1	20	7	3	2020	1	\N
2020-07-21	30	2	21	7	3	2020	1	\N
2020-07-22	30	3	22	7	3	2020	1	\N
2020-07-23	30	4	23	7	3	2020	1	\N
2020-07-24	30	5	24	7	3	2020	1	\N
2020-07-25	30	6	25	7	3	2020	0	\N
2020-07-26	30	7	26	7	3	2020	0	\N
2020-07-27	31	1	27	7	3	2020	1	\N
2020-07-28	31	2	28	7	3	2020	1	\N
2020-07-29	31	3	29	7	3	2020	1	\N
2020-07-30	31	4	30	7	3	2020	1	\N
2020-07-31	31	5	31	7	3	2020	1	\N
2020-08-01	31	6	1	8	3	2020	0	\N
2020-08-02	31	7	2	8	3	2020	0	\N
2020-08-03	32	1	3	8	3	2020	1	\N
2020-08-04	32	2	4	8	3	2020	1	\N
2020-08-05	32	3	5	8	3	2020	1	\N
2020-08-06	32	4	6	8	3	2020	1	\N
2020-08-07	32	5	7	8	3	2020	1	\N
2020-08-08	32	6	8	8	3	2020	0	\N
2020-08-09	32	7	9	8	3	2020	0	\N
2020-08-10	33	1	10	8	3	2020	1	\N
2020-08-11	33	2	11	8	3	2020	1	\N
2020-08-12	33	3	12	8	3	2020	1	\N
2020-08-13	33	4	13	8	3	2020	1	\N
2020-08-14	33	5	14	8	3	2020	1	\N
2020-08-15	33	6	15	8	3	2020	0	\N
2020-08-16	33	7	16	8	3	2020	0	\N
2020-08-17	34	1	17	8	3	2020	1	\N
2020-08-18	34	2	18	8	3	2020	1	\N
2020-08-19	34	3	19	8	3	2020	1	\N
2020-08-20	34	4	20	8	3	2020	1	\N
2020-08-21	34	5	21	8	3	2020	1	\N
2020-08-22	34	6	22	8	3	2020	0	\N
2020-08-23	34	7	23	8	3	2020	0	\N
2020-08-24	35	1	24	8	3	2020	1	\N
2020-08-25	35	2	25	8	3	2020	1	\N
2020-08-26	35	3	26	8	3	2020	1	\N
2020-08-27	35	4	27	8	3	2020	1	\N
2020-08-28	35	5	28	8	3	2020	1	\N
2020-08-29	35	6	29	8	3	2020	0	\N
2020-08-30	35	7	30	8	3	2020	0	\N
2020-08-31	36	1	31	8	3	2020	1	\N
2020-09-01	36	2	1	9	3	2020	1	\N
2020-09-02	36	3	2	9	3	2020	1	\N
2020-09-03	36	4	3	9	3	2020	1	\N
2020-09-04	36	5	4	9	3	2020	1	\N
2020-09-05	36	6	5	9	3	2020	0	\N
2020-09-06	36	7	6	9	3	2020	0	\N
2020-09-07	37	1	7	9	3	2020	1	\N
2020-09-08	37	2	8	9	3	2020	1	\N
2020-09-09	37	3	9	9	3	2020	1	\N
2020-09-10	37	4	10	9	3	2020	1	\N
2020-09-11	37	5	11	9	3	2020	1	\N
2020-09-12	37	6	12	9	3	2020	0	\N
2020-09-13	37	7	13	9	3	2020	0	\N
2020-09-14	38	1	14	9	3	2020	1	\N
2020-09-15	38	2	15	9	3	2020	1	\N
2020-09-16	38	3	16	9	3	2020	1	\N
2020-09-17	38	4	17	9	3	2020	1	\N
2020-09-18	38	5	18	9	3	2020	1	\N
2020-09-19	38	6	19	9	3	2020	0	\N
2020-09-20	38	7	20	9	3	2020	0	\N
2020-09-21	39	1	21	9	3	2020	1	\N
2020-09-22	39	2	22	9	3	2020	1	\N
2020-09-23	39	3	23	9	3	2020	1	\N
2020-09-24	39	4	24	9	3	2020	1	\N
2020-09-25	39	5	25	9	3	2020	1	\N
2020-09-26	39	6	26	9	3	2020	0	\N
2020-09-27	39	7	27	9	3	2020	1	\N
2020-09-28	40	1	28	9	3	2020	1	\N
2020-09-29	40	2	29	9	3	2020	1	\N
2020-09-30	40	3	30	9	3	2020	1	\N
2020-10-01	40	4	1	10	4	2020	0	国庆节、中秋节
2020-10-02	40	5	2	10	4	2020	0	国庆节、中秋节
2020-10-03	40	6	3	10	4	2020	0	国庆节、中秋节
2020-10-04	40	7	4	10	4	2020	0	国庆节、中秋节
2020-10-05	41	1	5	10	4	2020	0	国庆节、中秋节
2020-10-06	41	2	6	10	4	2020	0	国庆节、中秋节
2020-10-07	41	3	7	10	4	2020	0	国庆节、中秋节
2020-10-08	41	4	8	10	4	2020	0	国庆节、中秋节
2020-10-09	41	5	9	10	4	2020	1	\N
2020-10-10	41	6	10	10	4	2020	1	\N
2020-10-11	41	7	11	10	4	2020	0	\N
2020-10-12	42	1	12	10	4	2020	1	\N
2020-10-13	42	2	13	10	4	2020	1	\N
2020-10-14	42	3	14	10	4	2020	1	\N
2020-10-15	42	4	15	10	4	2020	1	\N
2020-10-16	42	5	16	10	4	2020	1	\N
2020-10-17	42	6	17	10	4	2020	0	\N
2020-10-18	42	7	18	10	4	2020	0	\N
2020-10-19	43	1	19	10	4	2020	1	\N
2020-10-20	43	2	20	10	4	2020	1	\N
2020-10-21	43	3	21	10	4	2020	1	\N
2020-10-22	43	4	22	10	4	2020	1	\N
2020-10-23	43	5	23	10	4	2020	1	\N
2020-10-24	43	6	24	10	4	2020	0	\N
2020-10-25	43	7	25	10	4	2020	0	\N
2020-10-26	44	1	26	10	4	2020	1	\N
2020-10-27	44	2	27	10	4	2020	1	\N
2020-10-28	44	3	28	10	4	2020	1	\N
2020-10-29	44	4	29	10	4	2020	1	\N
2020-10-30	44	5	30	10	4	2020	1	\N
2020-10-31	44	6	31	10	4	2020	0	\N
2020-11-01	44	7	1	11	4	2020	0	\N
2020-11-02	45	1	2	11	4	2020	1	\N
2020-11-03	45	2	3	11	4	2020	1	\N
2020-11-04	45	3	4	11	4	2020	1	\N
2020-11-05	45	4	5	11	4	2020	1	\N
2020-11-06	45	5	6	11	4	2020	1	\N
2020-11-07	45	6	7	11	4	2020	0	\N
2020-11-08	45	7	8	11	4	2020	0	\N
2020-11-09	46	1	9	11	4	2020	1	\N
2020-11-10	46	2	10	11	4	2020	1	\N
2020-11-11	46	3	11	11	4	2020	1	\N
2020-11-12	46	4	12	11	4	2020	1	\N
2020-11-13	46	5	13	11	4	2020	1	\N
2020-11-14	46	6	14	11	4	2020	0	\N
2020-11-15	46	7	15	11	4	2020	0	\N
2020-11-16	47	1	16	11	4	2020	1	\N
2020-11-17	47	2	17	11	4	2020	1	\N
2020-11-18	47	3	18	11	4	2020	1	\N
2020-11-19	47	4	19	11	4	2020	1	\N
2020-11-20	47	5	20	11	4	2020	1	\N
2020-11-21	47	6	21	11	4	2020	0	\N
2020-11-22	47	7	22	11	4	2020	0	\N
2020-11-23	48	1	23	11	4	2020	1	\N
2020-11-24	48	2	24	11	4	2020	1	\N
2020-11-25	48	3	25	11	4	2020	1	\N
2020-11-26	48	4	26	11	4	2020	1	\N
2020-11-27	48	5	27	11	4	2020	1	\N
2020-11-28	48	6	28	11	4	2020	0	\N
2020-11-29	48	7	29	11	4	2020	0	\N
2020-11-30	49	1	30	11	4	2020	1	\N
2020-12-01	49	2	1	12	4	2020	1	\N
2020-12-02	49	3	2	12	4	2020	1	\N
2020-12-03	49	4	3	12	4	2020	1	\N
2020-12-04	49	5	4	12	4	2020	1	\N
2020-12-05	49	6	5	12	4	2020	0	\N
2020-12-06	49	7	6	12	4	2020	0	\N
2020-12-07	50	1	7	12	4	2020	1	\N
2020-12-08	50	2	8	12	4	2020	1	\N
2020-12-09	50	3	9	12	4	2020	1	\N
2020-12-10	50	4	10	12	4	2020	1	\N
2020-12-11	50	5	11	12	4	2020	1	\N
2020-12-12	50	6	12	12	4	2020	0	\N
2020-12-13	50	7	13	12	4	2020	0	\N
2020-12-14	51	1	14	12	4	2020	1	\N
2020-12-15	51	2	15	12	4	2020	1	\N
2020-12-16	51	3	16	12	4	2020	1	\N
2020-12-17	51	4	17	12	4	2020	1	\N
2020-12-18	51	5	18	12	4	2020	1	\N
2020-12-19	51	6	19	12	4	2020	0	\N
2020-12-20	51	7	20	12	4	2020	0	\N
2020-12-21	52	1	21	12	4	2020	1	\N
2020-12-22	52	2	22	12	4	2020	1	\N
2020-12-23	52	3	23	12	4	2020	1	\N
2020-12-24	52	4	24	12	4	2020	1	\N
2020-12-25	52	5	25	12	4	2020	1	\N
2020-12-26	52	6	26	12	4	2020	0	\N
2020-12-27	52	7	27	12	4	2020	0	\N
2020-12-28	53	1	28	12	4	2020	1	\N
2020-12-29	53	2	29	12	4	2020	1	\N
2020-12-30	53	3	30	12	4	2020	1	\N
2020-12-31	53	4	31	12	4	2020	1	\N
2021-01-01	1	5	1	1	1	2021	0	元旦
2021-01-02	1	6	2	1	1	2021	0	元旦
2021-01-03	1	7	3	1	1	2021	0	元旦
2021-01-04	2	1	4	1	1	2021	1	\N
2021-01-05	2	2	5	1	1	2021	1	\N
2021-01-06	2	3	6	1	1	2021	1	\N
2021-01-07	2	4	7	1	1	2021	1	\N
2021-01-08	2	5	8	1	1	2021	1	\N
2021-01-09	2	6	9	1	1	2021	0	\N
2021-01-10	2	7	10	1	1	2021	0	\N
2021-01-11	3	1	11	1	1	2021	1	\N
2021-01-12	3	2	12	1	1	2021	1	\N
2021-01-13	3	3	13	1	1	2021	1	\N
2021-01-14	3	4	14	1	1	2021	1	\N
2021-01-15	3	5	15	1	1	2021	1	\N
2021-01-16	3	6	16	1	1	2021	0	\N
2021-01-17	3	7	17	1	1	2021	0	\N
2021-01-18	4	1	18	1	1	2021	1	\N
2021-01-19	4	2	19	1	1	2021	1	\N
2021-01-20	4	3	20	1	1	2021	1	\N
2021-01-21	4	4	21	1	1	2021	1	\N
2021-01-22	4	5	22	1	1	2021	1	\N
2021-01-23	4	6	23	1	1	2021	0	\N
2021-01-24	4	7	24	1	1	2021	0	\N
2021-01-25	5	1	25	1	1	2021	1	\N
2021-01-26	5	2	26	1	1	2021	1	\N
2021-01-27	5	3	27	1	1	2021	1	\N
2021-01-28	5	4	28	1	1	2021	1	\N
2021-01-29	5	5	29	1	1	2021	1	\N
2021-01-30	5	6	30	1	1	2021	0	\N
2021-01-31	5	7	31	1	1	2021	0	\N
2021-02-01	6	1	1	2	1	2021	1	\N
2021-02-02	6	2	2	2	1	2021	1	\N
2021-02-03	6	3	3	2	1	2021	1	\N
2021-02-04	6	4	4	2	1	2021	1	\N
2021-02-05	6	5	5	2	1	2021	1	\N
2021-02-06	6	6	6	2	1	2021	0	\N
2021-02-07	6	7	7	2	1	2021	1	\N
2021-02-08	7	1	8	2	1	2021	1	\N
2021-02-09	7	2	9	2	1	2021	1	\N
2021-02-10	7	3	10	2	1	2021	1	\N
2021-02-11	7	4	11	2	1	2021	0	春节
2021-02-12	7	5	12	2	1	2021	0	春节
2021-02-13	7	6	13	2	1	2021	0	春节
2021-02-14	7	7	14	2	1	2021	0	春节
2021-02-15	8	1	15	2	1	2021	0	春节
2021-02-16	8	2	16	2	1	2021	0	春节
2021-02-17	8	3	17	2	1	2021	0	春节
2021-02-18	8	4	18	2	1	2021	1	\N
2021-02-19	8	5	19	2	1	2021	1	\N
2021-02-20	8	6	20	2	1	2021	1	\N
2021-02-21	8	7	21	2	1	2021	0	\N
2021-02-22	9	1	22	2	1	2021	1	\N
2021-02-23	9	2	23	2	1	2021	1	\N
2021-02-24	9	3	24	2	1	2021	1	\N
2021-02-25	9	4	25	2	1	2021	1	\N
2021-02-26	9	5	26	2	1	2021	1	\N
2021-02-27	9	6	27	2	1	2021	0	\N
2021-02-28	9	7	28	2	1	2021	0	\N
2021-03-01	10	1	1	3	1	2021	1	\N
2021-03-02	10	2	2	3	1	2021	1	\N
2021-03-03	10	3	3	3	1	2021	1	\N
2021-03-04	10	4	4	3	1	2021	1	\N
2021-03-05	10	5	5	3	1	2021	1	\N
2021-03-06	10	6	6	3	1	2021	0	\N
2021-03-07	10	7	7	3	1	2021	0	\N
2021-03-08	11	1	8	3	1	2021	1	\N
2021-03-09	11	2	9	3	1	2021	1	\N
2021-03-10	11	3	10	3	1	2021	1	\N
2021-03-11	11	4	11	3	1	2021	1	\N
2021-03-12	11	5	12	3	1	2021	1	\N
2021-03-13	11	6	13	3	1	2021	0	\N
2021-03-14	11	7	14	3	1	2021	0	\N
2021-03-15	12	1	15	3	1	2021	1	\N
2021-03-16	12	2	16	3	1	2021	1	\N
2021-03-17	12	3	17	3	1	2021	1	\N
2021-03-18	12	4	18	3	1	2021	1	\N
2021-03-19	12	5	19	3	1	2021	1	\N
2021-03-20	12	6	20	3	1	2021	0	\N
2021-03-21	12	7	21	3	1	2021	0	\N
2021-03-22	13	1	22	3	1	2021	1	\N
2021-03-23	13	2	23	3	1	2021	1	\N
2021-03-24	13	3	24	3	1	2021	1	\N
2021-03-25	13	4	25	3	1	2021	1	\N
2021-03-26	13	5	26	3	1	2021	1	\N
2021-03-27	13	6	27	3	1	2021	0	\N
2021-03-28	13	7	28	3	1	2021	0	\N
2021-03-29	14	1	29	3	1	2021	1	\N
2021-03-30	14	2	30	3	1	2021	1	\N
2021-03-31	14	3	31	3	1	2021	1	\N
2021-04-01	14	4	1	4	2	2021	1	\N
2021-04-02	14	5	2	4	2	2021	1	\N
2021-04-03	14	6	3	4	2	2021	0	清明节
2021-04-04	14	7	4	4	2	2021	0	清明节
2021-04-05	15	1	5	4	2	2021	0	清明节
2021-04-06	15	2	6	4	2	2021	1	\N
2021-04-07	15	3	7	4	2	2021	1	\N
2021-04-08	15	4	8	4	2	2021	1	\N
2021-04-09	15	5	9	4	2	2021	1	\N
2021-04-10	15	6	10	4	2	2021	0	\N
2021-04-11	15	7	11	4	2	2021	0	\N
2021-04-12	16	1	12	4	2	2021	1	\N
2021-04-13	16	2	13	4	2	2021	1	\N
2021-04-14	16	3	14	4	2	2021	1	\N
2021-04-15	16	4	15	4	2	2021	1	\N
2021-04-16	16	5	16	4	2	2021	1	\N
2021-04-17	16	6	17	4	2	2021	0	\N
2021-04-18	16	7	18	4	2	2021	0	\N
2021-04-19	17	1	19	4	2	2021	1	\N
2021-04-20	17	2	20	4	2	2021	1	\N
2021-04-21	17	3	21	4	2	2021	1	\N
2021-04-22	17	4	22	4	2	2021	1	\N
2021-04-23	17	5	23	4	2	2021	1	\N
2021-04-24	17	6	24	4	2	2021	0	\N
2021-04-25	17	7	25	4	2	2021	1	\N
2021-04-26	18	1	26	4	2	2021	1	\N
2021-04-27	18	2	27	4	2	2021	1	\N
2021-04-28	18	3	28	4	2	2021	1	\N
2021-04-29	18	4	29	4	2	2021	1	\N
2021-04-30	18	5	30	4	2	2021	1	\N
2021-05-01	18	6	1	5	2	2021	0	劳动节
2021-05-02	18	7	2	5	2	2021	0	劳动节
2021-05-03	19	1	3	5	2	2021	0	劳动节
2021-05-04	19	2	4	5	2	2021	0	劳动节
2021-05-05	19	3	5	5	2	2021	0	劳动节
2021-05-06	19	4	6	5	2	2021	1	\N
2021-05-07	19	5	7	5	2	2021	1	\N
2021-05-08	19	6	8	5	2	2021	1	\N
2021-05-09	19	7	9	5	2	2021	0	\N
2021-05-10	20	1	10	5	2	2021	1	\N
2021-05-11	20	2	11	5	2	2021	1	\N
2021-05-12	20	3	12	5	2	2021	1	\N
2021-05-13	20	4	13	5	2	2021	1	\N
2021-05-14	20	5	14	5	2	2021	1	\N
2021-05-15	20	6	15	5	2	2021	0	\N
2021-05-16	20	7	16	5	2	2021	0	\N
2021-05-17	21	1	17	5	2	2021	1	\N
2021-05-18	21	2	18	5	2	2021	1	\N
2021-05-19	21	3	19	5	2	2021	1	\N
2021-05-20	21	4	20	5	2	2021	1	\N
2021-05-21	21	5	21	5	2	2021	1	\N
2021-05-22	21	6	22	5	2	2021	0	\N
2021-05-23	21	7	23	5	2	2021	0	\N
2021-05-24	22	1	24	5	2	2021	1	\N
2021-05-25	22	2	25	5	2	2021	1	\N
2021-05-26	22	3	26	5	2	2021	1	\N
2021-05-27	22	4	27	5	2	2021	1	\N
2021-05-28	22	5	28	5	2	2021	1	\N
2021-05-29	22	6	29	5	2	2021	0	\N
2021-05-30	22	7	30	5	2	2021	0	\N
2021-05-31	23	1	31	5	2	2021	1	\N
2021-06-01	23	2	1	6	2	2021	1	\N
2021-06-02	23	3	2	6	2	2021	1	\N
2021-06-03	23	4	3	6	2	2021	1	\N
2021-06-04	23	5	4	6	2	2021	1	\N
2021-06-05	23	6	5	6	2	2021	0	\N
2021-06-06	23	7	6	6	2	2021	0	\N
2021-06-07	24	1	7	6	2	2021	1	\N
2021-06-08	24	2	8	6	2	2021	1	\N
2021-06-09	24	3	9	6	2	2021	1	\N
2021-06-10	24	4	10	6	2	2021	1	\N
2021-06-11	24	5	11	6	2	2021	1	\N
2021-06-12	24	6	12	6	2	2021	0	端午节
2021-06-13	24	7	13	6	2	2021	0	端午节
2021-06-14	25	1	14	6	2	2021	0	端午节
2021-06-15	25	2	15	6	2	2021	1	\N
2021-06-16	25	3	16	6	2	2021	1	\N
2021-06-17	25	4	17	6	2	2021	1	\N
2021-06-18	25	5	18	6	2	2021	1	\N
2021-06-19	25	6	19	6	2	2021	0	\N
2021-06-20	25	7	20	6	2	2021	0	\N
2021-06-21	26	1	21	6	2	2021	1	\N
2021-06-22	26	2	22	6	2	2021	1	\N
2021-06-23	26	3	23	6	2	2021	1	\N
2021-06-24	26	4	24	6	2	2021	1	\N
2021-06-25	26	5	25	6	2	2021	1	\N
2021-06-26	26	6	26	6	2	2021	0	\N
2021-06-27	26	7	27	6	2	2021	0	\N
2021-06-28	27	1	28	6	2	2021	1	\N
2021-06-29	27	2	29	6	2	2021	1	\N
2021-06-30	27	3	30	6	2	2021	1	\N
2021-07-01	27	4	1	7	3	2021	1	\N
2021-07-02	27	5	2	7	3	2021	1	\N
2021-07-03	27	6	3	7	3	2021	0	\N
2021-07-04	27	7	4	7	3	2021	0	\N
2021-07-05	28	1	5	7	3	2021	1	\N
2021-07-06	28	2	6	7	3	2021	1	\N
2021-07-07	28	3	7	7	3	2021	1	\N
2021-07-08	28	4	8	7	3	2021	1	\N
2021-07-09	28	5	9	7	3	2021	1	\N
